question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
What must sperm first complete to enable the fertilization of an oocyte?,0,1,12,99,,1,,12,16.67,83.33,58.33,58.33,8.33,0,0,0,0,0,0,8.33,25,16.67,8.33,16.67,8.33,0,0,0,8.33,8.33,8.33,8.33,0,0,8.33,16.67,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
What are cleavage produces daughter cells?,0,1,6,10.19,98.75,,,6,50,66.67,33.33,33.33,16.67,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,16.67,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
Which primary germ layer gave rise to the cells that eventually became the central nervous system?,0,1,16,89.52,11.66,99,1,16,25,81.25,75,37.5,12.5,0,0,0,0,0,0,12.5,18.75,12.5,0,6.25,0,6.25,0,0,18.75,18.75,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,6.25,0,6.25,0,6.25,6.25,0,6.25,6.25,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,18.75,0,6.25,12.5,0,0,0,6.25,12.5,0,6.25,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0
What would happen if the trophoblast did not secrete hCG upon implantation of the blastocyst?,2,1,15,77.34,1,19.26,,15,26.67,66.67,66.67,60,6.67,0,0,0,0,0,0,6.67,13.33,13.33,0,13.33,13.33,0,6.67,6.67,20,0,0,0,0,0,0,20,0,20,0,0,6.67,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
During what process does the amnion envelop the embryo?,0,1,9,98.16,,10.18,,9,22.22,55.56,55.56,55.56,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
From what is the placenta formed?,0,1,6,89.52,,,,6,16.67,66.67,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
The foramen ovale causes the fetal circulatory system to bypass what?,0,1,11,99,,50.45,,11,18.18,54.55,36.36,36.36,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
What happens to the urine excreted by the fetus when the kidneys begin to function?,0,1,15,99,,19.26,,15,26.67,80,66.67,53.33,6.67,0,0,0,0,0,0,6.67,20,20,0,20,0,6.67,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
What happens during weeks 9–12 of fetal development?,0,1,9,98.16,,77.17,,9,22.22,77.78,55.56,33.33,11.11,0,0,0,0,0,0,11.11,0,0,22.22,22.22,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
What does Progesterone secreted by the placenta suppress to prevent maturation of ovarian follicles?,0,1,14,99,,2.36,,14,57.14,71.43,42.86,42.86,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,21.43,7.14,0,0,0,7.14,0,0,7.14,0,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
Which of the following is a possible culprit of “morning sickness”?,0,1,11,99,5.27,50.45,,11,45.45,90.91,72.73,54.55,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,18.18,9.09,0,0,0,18.18,9.09,0,0,0,0,0,18.18,0,18.18,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,27.27,0,0,9.09,0,0,18.18,0
How does the decrease in progesterone at the last weeks of pregnancy help to bring on labor?,1,1,17,99,73.71,97.97,95.42,17,17.65,94.12,70.59,52.94,0,0,0,0,0,0,0,0,11.76,11.76,0,29.41,5.88,5.88,0,0,11.76,0,11.76,5.88,5.88,0,0,5.88,0,5.88,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,17.65,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,5.88,5.88,0,0,0,11.76,0,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0
Which of these shunts exists between the right and left atria?,2,1,11,89.52,5.27,95.15,,11,9.09,72.73,54.55,54.55,18.18,0,0,0,0,0,0,18.18,18.18,9.09,0,18.18,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
Why is brown fat important?,0,1,5,3.8,,,99,5,20,100,100,40,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,60,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
Which of the following causes are true about constriction of umbilical blood vessels during vaginal birth?,0,1,16,98.55,11.66,15.38,,16,31.25,75,56.25,43.75,6.25,0,0,0,0,0,0,6.25,6.25,6.25,0,25,6.25,6.25,0,0,12.5,6.25,0,0,0,0,0,18.75,0,18.75,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0
How is colostrum most important to a newborn?,2,1,8,89.52,94.84,15.38,99,8,37.5,87.5,75,62.5,0,0,0,0,0,0,0,0,25,12.5,0,12.5,12.5,12.5,0,0,12.5,25,12.5,0,0,0,0,12.5,0,12.5,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
Which of the following is correct about mature breast milk?,0,1,10,89.52,3.95,63.35,,10,20,100,70,50,10,0,0,0,0,0,0,10,10,10,0,20,10,10,0,0,20,10,0,0,0,0,0,20,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
"In addition to codominance, what are the ABO blood group antigens also an example of?",0,1,15,96.08,77.41,1.91,,15,26.67,73.33,60,53.33,6.67,0,0,0,0,0,0,6.67,13.33,13.33,0,20,6.67,6.67,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,13.33,0,6.67,6.67,0,0,0,0
How do arteries differ from veins?,1,1,6,49.68,1,99,,6,16.67,100,50,50,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
Which of the following is not important in preventing backflow of blood?,0,1,12,97.04,1,89.39,99,12,33.33,91.67,75,58.33,8.33,0,0,0,0,0,0,8.33,8.33,8.33,0,25,8.33,0,0,8.33,16.67,8.33,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
Which valve separates the left atrium from the left ventricle?,0,1,10,99,1,99,,10,20,80,40,40,10,0,0,0,0,0,0,10,20,20,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
Which of the following lists the valves in the order through which the blood flows from the vena cava through the heart?,0,1,22,99,5.27,50.45,,22,13.64,81.82,68.18,59.09,9.09,0,0,0,0,0,0,9.09,27.27,27.27,0,22.73,0,0,0,0,9.09,0,0,4.55,0,0,4.55,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,4.55,4.55,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0
Which chamber initially receives blood from the systemic circuit?,0,1,9,89.52,2.75,77.17,,9,55.56,66.67,44.44,44.44,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
Which layer secretes chemicals that help to regulate ionic environments and strength of contraction and serve as powerful vasoconstrictors?,0,1,19,67.62,14.81,33.61,99,19,42.11,68.42,42.11,36.84,10.53,0,0,0,0,0,0,10.53,5.26,0,0,15.79,0,0,15.79,0,0,5.26,0,21.05,5.26,0,15.79,5.26,0,5.26,0,0,0,0,0,5.26,0,10.53,10.53,0,0,0,0,0,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0
In what would the myocardium be the thickest?,0,1,8,89.52,,1,,8,25,87.5,87.5,75,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,25,0,0,0,25,12.5,12.5,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
Which of the following is unique to cardiac muscle cells?,0,1,10,97.77,1,63.35,,10,20,90,70,50,10,0,0,0,0,0,0,10,10,10,0,20,10,0,0,0,20,10,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
The influx of which ion accounts for the plateau phase?,0,1,10,99,3.95,7.03,,10,20,60,50,50,10,0,0,0,0,0,0,10,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
Which portion of the ECG corresponds to repolarization of the atria?,0,1,11,99,5.27,5.07,,11,27.27,63.64,63.64,54.55,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,27.27,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
Which component of the heart conduction system would have the slowest rate of firing?,0,1,14,96.35,9.23,24.32,,14,21.43,78.57,64.29,50,7.14,0,0,0,0,0,0,7.14,14.29,14.29,0,14.29,14.29,0,0,0,14.29,7.14,7.14,7.14,0,0,7.14,14.29,0,14.29,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
The cardiac cycle consists of a distinct relaxation and contraction phase. Which term is typically used to refer ventricular contraction while no blood is being ejected?,0,1,26,53.56,2.37,81.58,79.29,13,34.62,76.92,57.69,46.15,3.85,0,0,0,0,0,0,3.85,11.54,7.69,0,7.69,11.54,3.85,7.69,3.85,19.23,3.85,0,0,0,0,0,23.08,3.85,19.23,0,3.85,0,3.85,0,7.69,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,7.69,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,3.85,0,0,0,0,11.54,3.85,7.69,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,0
During what do most blood enter the ventricle?,0,1,8,89.52,,89.39,,8,12.5,100,75,62.5,12.5,0,0,0,0,0,0,12.5,25,12.5,0,12.5,12.5,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
What does ventricular relaxation immediately follow?,0,1,6,1,,39.59,99,6,50,83.33,66.67,50,16.67,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
What is the force the heart must overcome to pump blood?,0,1,11,89.52,,1,99,11,9.09,90.91,63.64,54.55,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,9.09,18.18,0,0,0,27.27,0,0,18.18,0,9.09,9.09,18.18,0,18.18,0,9.09,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
The cardiovascular centers are located in which area of the brain?,0,1,11,99,5.27,99,,11,27.27,90.91,54.55,54.55,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,18.18,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,27.27,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
"In a healthy young adult, what happens to cardiac output when heart rate increases above 160 bpm?",2,1,17,95.53,73.71,83.69,,17,23.53,88.24,64.71,35.29,5.88,0,0,0,0,0,0,5.88,5.88,5.88,5.88,17.65,0,5.88,5.88,0,5.88,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,0,11.76,0,5.88,0,0,0,0,0,0,11.76,0,5.88,5.88,0,0,0,0
What is the earliest organ to form and begin function within the developing human?,0,1,14,96.35,79.51,72.58,,14,21.43,71.43,71.43,50,7.14,0,0,0,0,0,0,7.14,14.29,14.29,0,14.29,7.14,0,7.14,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,14.29,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
"Of the three germ layers that give rise to all adult tissues and organs, which gives rise to the heart?",0,1,20,97.77,40.06,28.56,,20,5,80,70,50,10,0,0,0,0,0,0,10,25,10,5,15,0,0,5,0,20,0,10,0,0,0,0,10,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,5,5,0,0,0,0
Which primitive area of the heart will give rise to the right ventricle?,0,1,13,99,7.93,81.58,,13,15.38,92.31,61.54,46.15,7.69,0,0,0,0,0,0,7.69,15.38,15.38,0,15.38,7.69,0,0,0,23.08,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
The pulmonary trunk and aorta are derived from which primitive heart structure?,0,1,12,73.36,6.61,3.81,,12,33.33,58.33,41.67,41.67,8.33,0,0,0,0,0,0,8.33,8.33,8.33,0,8.33,8.33,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
What is chronic fatigue syndrome an example of?,2,1,8,89.52,,15.38,1,8,50,87.5,62.5,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
What is the Rating of Perceived Exertion (RPE) an example of?,2,1,11,99,,5.07,,11,27.27,63.64,54.55,54.55,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,18.18,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,27.27,0,0,9.09,0,0,18.18,0
What is social epidemiology?,0,1,4,1,,,,4,25,75,75,50,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0
What are many deaths in high-income nations linked to?,0,1,9,89.52,,10.18,,9,22.22,77.78,55.56,55.56,11.11,0,0,0,0,0,0,11.11,11.11,0,0,22.22,11.11,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,11.11,0,0,11.11,0
Which of the following statements is not true?,0,1,8,62.1,1,89.39,1,8,25,87.5,87.5,62.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,12.5,25,0,0,0,0,0,0,37.5,0,37.5,0,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
What are the most commonly diagnosed mental disorders in the United States?,0,1,12,89.52,,39.59,,12,25,100,66.67,58.33,8.33,0,0,0,0,0,0,8.33,25,16.67,0,8.33,8.33,8.33,0,0,8.33,16.67,8.33,0,0,0,0,16.67,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
