question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
why are amino acids needed?,0,1,5,3.8,,1,,5,0,60,60,40,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,40,0,0,0,0,0,0,40,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
the postabsorptive state relies on stores of what? in where?,0,1,10,99,,63.35,,5,10,70,60,60,10,0,0,0,0,0,0,10,10,10,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0
the heat you feel on your chair when you stand up was transferred from your skin via what?,2,1,18,49.68,99,77.17,,18,5.56,94.44,77.78,66.67,27.78,22.22,0,0,22.22,0,0,5.56,16.67,5.56,0,22.22,5.56,5.56,5.56,0,16.67,0,0,0,0,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,22.22,0,0,11.11,0,0,11.11,5.56,11.11,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0
a crowded room warms up through which mechanism?,2,1,8,99,1.71,99,,8,37.5,100,75,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,25,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,37.5,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
which type of animal maintains a constant internal body temperature?,0,1,10,97.77,3.95,98.38,,10,40,60,40,30,10,0,0,0,0,0,0,10,10,10,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
which type of epithelial cell is best adapted to aid diffusion?,1,1,11,89.52,5.27,5.07,,11,27.27,54.55,45.45,36.36,9.09,0,0,0,0,0,0,9.09,0,0,0,18.18,9.09,0,0,0,9.09,9.09,0,9.09,0,9.09,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
which type of epithelial cell is found in glands?,0,1,9,89.52,2.75,99,,9,11.11,66.67,55.56,44.44,11.11,0,0,0,0,0,0,11.11,0,0,0,22.22,11.11,0,0,0,22.22,0,0,0,0,0,0,22.22,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
which method of heat exchange occurs during direct contact between the source and animal?,0,1,14,99,9.23,97.09,,14,21.43,78.57,50,42.86,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,21.43,0,0,7.14,0,0,0,0,0,0,0,0,21.43,0,21.43,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,14.29,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
which recombination frequency corresponds to independent assortment and the absence of linkage?,1,1,12,97.04,1,39.59,,12,58.33,58.33,50,41.67,8.33,0,0,0,0,0,0,8.33,8.33,8.33,0,16.67,0,0,8.33,0,0,8.33,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
which recombination frequency corresponds to perfect linkage and violates the law of independent assortment?,1,1,14,96.35,1,24.32,98.65,14,57.14,57.14,50,35.71,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,14.29,0,0,7.14,0,0,14.29,0,7.14,0,0,7.14,21.43,0,21.43,0,0,0,0,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
which of the following codes describes position 12 on the long arm of chromosome 13?,0,1,15,99,10.48,63.35,,15,26.67,86.67,53.33,40,6.67,0,0,0,0,0,0,6.67,13.33,13.33,13.33,20,0,0,0,0,6.67,6.67,6.67,0,0,0,0,6.67,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
what property prevents the ligands of cell-surface receptors from entering the cell?,2,1,12,99,,3.81,,12,50,58.33,50,41.67,8.33,0,0,0,0,0,0,8.33,16.67,16.67,0,16.67,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,0,0,8.33,0
why are ion channels necessary to transport ions into or out of a cell?,1,1,14,99,9.23,72.58,,14,21.43,64.29,64.29,57.14,0,0,0,0,0,0,0,0,7.14,7.14,0,28.57,7.14,7.14,7.14,0,7.14,7.14,0,0,0,0,0,14.29,0,14.29,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
why are endocrine signals transmitted more slowly than paracrine signals?,2,1,10,15.41,3.95,98.38,,10,50,60,50,50,0,0,0,0,0,0,0,0,10,0,0,10,10,20,10,0,10,10,10,0,0,0,0,20,0,20,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
where do dag and ip3 originate?,1,1,6,1,,99,,6,16.67,83.33,50,50,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,0,16.67,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
"what property enables the residues of the amino acids serine, threonine, and tyrosine to be phosphorylated?",1,1,16,95.8,,,,16,37.5,50,43.75,43.75,6.25,0,0,0,0,0,0,6.25,12.5,12.5,0,12.5,6.25,0,6.25,0,6.25,0,0,6.25,0,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,12.5,6.25,0,0,0,0
what is the function of a phosphatase?,1,1,7,99,,,,7,28.57,71.43,71.43,71.43,14.29,0,0,0,0,0,0,14.29,28.57,28.57,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
how does nf-κb induce gene expression?,1,1,6,10.19,,39.59,,6,16.67,50,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,33.33,0,0,16.67,0,0,16.67,0
which type of molecule acts as a signaling molecule in yeasts?,0,1,11,99,5.27,50.45,,11,27.27,45.45,45.45,45.45,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,27.27,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
which of these physiological changes would not be considered part of the sympathetic fight-or-flight response?,0,1,15,59.67,1,93.95,20.23,15,40,93.33,73.33,53.33,13.33,0,0,0,0,0,0,13.33,13.33,6.67,0,13.33,13.33,0,0,6.67,20,6.67,6.67,6.67,6.67,0,0,46.67,0,46.67,6.67,13.33,6.67,0,0,20,0,13.33,6.67,6.67,6.67,0,0,0,0,0,0,20,20,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,20,0,0,6.67,0,0,13.33,0
which of the following is not a target of a sympathetic preganglionic fiber?,0,1,13,99,1,30.98,99,13,23.08,76.92,76.92,61.54,7.69,0,0,0,0,0,0,7.69,23.08,23.08,0,15.38,7.69,0,0,7.69,15.38,7.69,0,7.69,7.69,0,0,15.38,0,15.38,0,0,0,0,0,15.38,0,7.69,7.69,0,7.69,0,0,0,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
which of the following represents a sensory input that is not part of both the somatic and autonomic systems?,0,1,19,89.52,1,33.61,,19,31.58,73.68,73.68,57.89,10.53,0,0,0,0,0,0,10.53,26.32,15.79,0,10.53,5.26,0,5.26,5.26,15.79,0,10.53,0,0,0,0,21.05,0,21.05,0,0,0,0,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0
what is the term for a reflex that does not include a cns component?,0,1,14,76.24,1,24.32,,14,14.29,78.57,71.43,64.29,14.29,0,0,0,0,0,0,14.29,28.57,21.43,0,7.14,14.29,0,0,7.14,21.43,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,14.29,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
which of the following is an incorrect pairing?,2,1,8,98.55,1.71,15.38,,8,37.5,75,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
which of these locations in the forebrain is the master control center for homeostasis through the autonomic and endocrine systems?,0,1,20,99,15.75,28.56,,20,40,75,55,55,10,0,0,0,0,0,0,10,20,15,0,20,5,0,5,0,5,0,0,10,0,0,10,10,0,10,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0
which nerve projects to the hypothalamus to indicate the level of light stimuli in the retina?,0,1,16,99,11.66,54.55,,16,25,93.75,50,50,6.25,0,0,0,0,0,0,6.25,18.75,18.75,0,25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,18.75,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,31.25,6.25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0
what region of the limbic lobe is responsible for generating stress responses via the hypothalamus?,0,1,15,99,,1.91,1,15,26.67,86.67,53.33,46.67,6.67,0,0,0,0,0,0,6.67,13.33,13.33,0,20,6.67,0,0,0,6.67,6.67,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,6.67,0,6.67,6.67,0,6.67,6.67,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
what central fiber tract connects forebrain and brain stem structures with the hypothalamus?,0,1,13,89.52,,30.98,,13,38.46,53.85,38.46,30.77,7.69,0,0,0,0,0,0,7.69,7.69,7.69,0,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
"a drug that affects both divisions of the autonomic system is going to bind to, or block, which type of neurotransmitter receptor?",0,1,22,97.37,5.27,5.07,,22,22.73,63.64,59.09,50,9.09,0,0,0,0,0,0,9.09,18.18,9.09,0,18.18,4.55,0,4.55,0,18.18,0,4.55,0,0,0,0,13.64,0,13.64,0,4.55,0,4.55,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,13.64,0,9.09,4.55,0,0,0,0
when is a drug called an agonist?,0,1,7,56.86,,24.32,1,7,14.29,100,71.43,57.14,0,0,0,0,0,0,0,0,28.57,28.57,0,0,14.29,14.29,14.29,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
which type of drug would be an antidote to atropine poisoning?,0,1,11,89.52,5.27,1,1,11,27.27,72.73,54.55,54.55,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,18.18,18.18,0,0,0,18.18,0,0,0,0,0,0,18.18,0,18.18,0,0,9.09,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
which kind of drug would have anti-anxiety effects?,0,1,8,26.1,1.71,15.38,,8,25,87.5,50,50,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,25,0,0,0,25,0,0,0,0,0,0,62.5,0,62.5,12.5,12.5,12.5,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,0,12.5,0
which type of drug could be used to treat asthma by opening airways wider?,0,1,14,89.52,9.23,24.32,,14,14.29,78.57,57.14,42.86,7.14,0,0,0,0,0,0,7.14,0,0,0,21.43,14.29,0,0,0,21.43,7.14,7.14,0,0,0,0,21.43,0,21.43,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,7.14,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
which of the following components is not used by both plants and cyanobacteria to carry out photosynthesis?,1,1,17,95.53,1,83.69,,17,23.53,76.47,76.47,58.82,5.88,0,0,0,0,0,0,5.88,11.76,5.88,0,23.53,5.88,0,5.88,5.88,23.53,0,5.88,0,0,0,0,17.65,0,17.65,0,5.88,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,5.88,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0
what two main products result from photosynthesis?,1,1,7,89.52,,,,7,28.57,85.71,57.14,42.86,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
in which compartment of the plant cell do the light-independent reactions of photosynthesis take place?,1,1,15,99,10.48,63.35,,15,26.67,66.67,53.33,46.67,6.67,0,0,0,0,0,0,6.67,13.33,13.33,0,20,6.67,0,0,0,13.33,0,0,0,0,0,0,13.33,0,13.33,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,13.33,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,6.67,0,0,6.67,0
which of the following structures is not a component of a photosystem?,0,1,12,99,1,39.59,,12,33.33,75,75,66.67,8.33,0,0,0,0,0,0,8.33,25,25,0,16.67,8.33,0,0,8.33,16.67,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
which molecule must enter the calvin cycle continually for the light-independent reactions to take place?,0,1,15,96.08,10.48,99,,15,26.67,80,60,46.67,6.67,0,0,0,0,0,0,6.67,13.33,13.33,0,13.33,6.67,6.67,0,0,20,0,0,0,0,0,0,20,0,20,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,13.33,20,0,13.33,6.67,0,0,0,13.33,0,0,0,0,0,0,0,0,13.33,0,0,6.67,0,0,6.67,0
which statement correctly describes carbon fixation?,1,1,6,49.68,1,39.59,,6,66.67,50,16.67,16.67,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
control of gene expression in eukaryotic cells occurs at which level(s)?,1,1,12,99,6.61,89.39,,12,25,50,33.33,33.33,8.33,0,0,0,0,0,0,8.33,0,0,0,25,0,0,0,0,0,0,0,8.33,0,0,8.33,16.67,0,16.67,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8.33,0,0,16.67,0
what are epigenetic modifications?,2,1,4,1,,,,4,50,50,50,50,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0
which of the following are true of epigenetic changes?,2,1,9,98.16,2.75,77.17,,9,33.33,88.89,77.78,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,22.22,11.11,0,0,0,22.22,11.11,0,0,0,0,0,33.33,0,33.33,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
what will result from the binding of a transcription factor to an enhancer region?,2,1,14,99,,2.36,,14,21.43,78.57,57.14,57.14,7.14,0,0,0,0,0,0,7.14,21.43,21.43,0,21.43,7.14,0,0,0,7.14,0,0,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
which of the following are involved in post-transcriptional control?,1,1,9,98.16,2.75,77.17,,9,44.44,77.78,66.67,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,22.22,11.11,0,0,0,22.22,0,0,11.11,0,0,11.11,22.22,0,22.22,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,11.11,0,0,11.11,0
post-translational modifications of proteins can affect which of the following?,2,1,10,97.77,3.95,1,,10,40,70,70,50,10,0,0,0,0,0,0,10,10,10,0,20,10,0,0,0,30,0,0,0,0,0,0,30,0,30,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,10,0,0,10,0
